time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1765497432.5356266,forward,-68,-64,341.625,31,34
1765497432.5857592,forward,-67,-65,341.5625,32,34
1765497432.6358783,forward,-68,-67,341.625,31,34
1765497432.6859944,forward,-67,-64,341.5625,32,34
1765497432.736111,forward,-68,-65,341.5,31,32
1765497432.7862265,forward,-74,-69,341.375,32,35
1765497433.827352,forward,-1375,-1311,340.5625,0,0
1765497433.877468,forward,-59,-59,340.4375,31,35
1765497433.9275854,forward,-23,-25,340.5625,13,20
1765497433.9777002,forward,-57,-58,340.5,31,34
1765497434.0278184,forward,-40,-47,340.4375,22,32
1765497434.077948,forward,-58,-54,340.625,31,31
1765497434.1280727,forward,-50,-51,340.625,28,31
1765497434.1781914,forward,-62,-54,340.5,34,31
1765497434.2283082,forward,-60,-57,340.5625,32,32
1765497434.2784243,forward,-63,-58,340.5,34,34
1765497434.328553,forward,-67,-64,340.5,34,35
1765497434.378671,forward,-69,-66,340.375,34,37
1765497434.4287887,forward,-70,-69,340.375,32,39
1765497434.4789062,forward,-71,-73,340.5,32,37
1765497434.5290225,forward,-70,-75,340.5625,32,37
1765497434.5791543,forward,-75,-76,340.5625,32,37
1765497434.6292722,forward,-71,-71,340.5,32,37
1765497434.6793897,forward,-71,-73,340.5625,32,37
1765497434.7295074,forward,-72,-73,340.625,32,37
1765497434.7796218,forward,-71,-71,340.625,32,37
1765497434.829751,forward,-73,-72,340.5,32,37
1765497434.87987,forward,-73,-71,340.5625,32,37
1765497434.92999,forward,-72,-70,340.5625,32,37
1765497434.9801102,forward,-70,-70,340.5625,32,39
1765497435.0302274,forward,-72,-72,340.5625,32,37
1765497435.0803635,forward,-71,-73,340.625,32,37
1765497435.1304803,forward,-72,-71,340.75,32,37
1765497435.180598,forward,-71,-70,340.8125,32,37
1765497435.2307158,forward,-70,-72,340.875,32,37
1765497435.2808335,forward,-72,-71,340.875,32,37
1765497435.3309631,forward,-71,-71,341.0,32,37
1765497435.3810813,forward,-71,-72,341.0625,32,37
1765497435.4312024,forward,-70,-72,341.125,32,39
1765497435.4813192,forward,-71,-70,341.0625,32,37
1765497435.531435,forward,-71,-72,341.0625,32,37
1765497435.5815701,forward,-71,-72,341.0625,32,37
1765497435.6316903,forward,-71,-72,341.125,32,39
1765497435.6818092,forward,-71,-71,341.125,32,37
1765497435.7319255,forward,-71,-72,341.125,32,39
1765497435.7820435,forward,-73,-73,341.125,32,37
1765497435.8321736,forward,-77,-77,341.1875,32,37
1765497435.8822908,forward,-73,-71,341.25,32,37
1765497435.9324198,forward,-71,-70,341.25,32,37
1765497435.982559,forward,-72,-70,341.25,32,35
1765497436.0326786,forward,-71,-69,341.3125,32,35
1765497436.0828156,forward,-70,-68,341.4375,32,35
1765497436.1329336,forward,-69,-68,341.4375,32,35
1765497436.1830878,forward,-70,-69,341.4375,32,35
1765497436.2332027,forward,-71,-67,341.3125,32,35
1765497436.2833183,forward,-69,-69,341.5,32,35
1765497436.3334503,forward,-69,-68,341.5,32,35
1765497436.38357,forward,-69,-67,341.5,32,34
1765497436.4336867,forward,-69,-66,341.375,32,34
1765497436.4838023,forward,-70,-67,341.375,32,34
1765497436.5339186,forward,-69,-68,341.375,32,35
1765497436.5840561,forward,-69,-66,341.375,32,34
1765497436.6341755,forward,-69,-66,341.3125,32,34
1765497436.6842923,forward,-69,-66,341.25,32,35
1765497436.7344098,forward,-71,-68,341.125,32,37
1765497436.7845256,forward,-70,-68,341.1875,32,35
1765497436.8346553,forward,-70,-69,341.1875,32,37
1765497436.8847725,forward,-70,-69,341.0625,32,37
1765497436.9348881,forward,-71,-70,341.125,32,37
1765497436.9850106,forward,-70,-71,341.3125,32,37
1765497437.0351324,forward,-69,-69,341.3125,32,37
1765497437.085265,forward,-75,-71,341.375,32,35
1765497437.135389,forward,-70,-71,341.3125,32,37
1765497437.1855078,forward,-71,-71,341.3125,32,37
1765497437.2356248,forward,-71,-78,341.5,31,37
1765497437.2857404,forward,-70,-71,341.5625,31,37
1765497437.3358598,forward,-69,-70,341.5,31,35
1765497437.3859768,forward,-68,-69,341.4375,31,35
1765497437.4360929,forward,-65,-64,341.5,31,34
1765497437.486209,forward,-73,-73,341.5625,31,37
1765497437.5363271,forward,-70,-68,341.5,32,35
1765497437.586446,forward,-68,-69,341.5625,31,35
1765497437.6365647,forward,-70,-67,341.5,32,35
1765497437.686684,forward,-70,-67,341.4375,32,35
1765497437.7368002,forward,-70,-67,341.5,32,35
1765497437.7869182,forward,-70,-66,341.375,32,34
1765497437.8370547,forward,-71,-68,341.25,32,35
1765497437.8871772,forward,-69,-67,341.375,32,35
1765497437.9372928,forward,-69,-67,341.375,32,35
1765497437.9874086,forward,-69,-66,341.375,32,34
1765497438.037524,forward,-68,-68,341.4375,32,35
1765497438.0876558,forward,-70,-68,341.375,32,35
1765497438.1377747,forward,-69,-68,341.4375,32,35
1765497438.1878965,forward,-69,-69,341.5,32,35
1765497438.2380123,forward,-69,-69,341.4375,32,35
1765497438.2881277,forward,-69,-67,341.375,32,35
1765497438.338257,forward,-69,-67,341.3125,32,35
1765497438.388376,forward,-69,-68,341.375,32,35
1765497438.438493,forward,-69,-68,341.375,32,35
1765497438.488609,forward,-70,-68,341.375,32,35
1765497438.5387256,forward,-74,-72,341.375,32,35
1765497438.5888615,forward,-71,-69,341.3125,32,35
1765497438.6389794,forward,-65,-69,341.25,31,39
1765497438.6890957,forward,-70,-69,341.3125,32,37
1765497438.7392106,forward,-74,-70,341.3125,32,35
1765497438.78934,forward,-71,-70,341.3125,32,35
1765497438.8394706,forward,-70,-69,341.4375,32,35
1765497438.8896046,forward,-70,-67,341.4375,32,35
1765497438.9397223,forward,-70,-68,341.4375,32,35
1765497438.9898403,forward,-71,-69,341.4375,32,35
1765497439.0399575,forward,-69,-69,341.5,32,35
1765497439.0900936,forward,-70,-68,341.5,32,35
1765497439.1402128,forward,-69,-70,341.625,31,35
1765497439.1903296,forward,-69,-69,341.625,31,35
1765497439.2404482,forward,-68,-67,341.5,32,35
1765497439.290565,forward,-69,-68,341.4375,32,35
1765497439.3406966,forward,-70,-70,341.5625,32,35
1765497439.390816,forward,-70,-67,341.5625,32,34
1765497439.440935,forward,-70,-68,341.5,32,35
1765497439.4910524,forward,-70,-67,341.5,32,35
1765497439.541192,forward,-70,-69,341.4375,32,35
1765497439.5913193,forward,-71,-69,341.4375,32,35
1765497439.6414347,forward,-71,-69,341.4375,32,35
1765497439.691553,forward,-70,-67,341.3125,32,34
1765497439.7416687,forward,-71,-68,341.375,34,35
1765497439.7918026,forward,-70,-66,341.375,32,34
1765497439.8419235,forward,-71,-67,341.25,32,35
