time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1763696208.561647,forward,-50,-45,307.5625,25,22
1763696208.611759,forward,-49,-47,307.5,25,22
1763696208.661871,forward,-51,-47,307.375,25,23
1763696208.7119837,forward,-50,-47,307.375,25,23
1763696208.7620974,forward,-51,-49,307.25,25,23
1763696208.812212,forward,-51,-48,307.1875,25,24
1763696208.862323,forward,-52,-49,307.0625,25,24
1763696208.912436,forward,-53,-50,307.0,25,24
1763696208.9625475,forward,-52,-50,306.875,25,26
1763696209.0126607,forward,-56,-55,306.75,25,26
1763696209.0627718,forward,-52,-52,306.75,25,26
1763696209.1128836,forward,-53,-52,306.75,25,28
1763696209.1629968,forward,-56,-53,306.625,25,28
1763696209.2131095,forward,-56,-55,306.5,25,28
1763696209.2632213,forward,-54,-58,306.75,25,28
1763696209.313331,forward,-55,-50,306.8125,25,30
1763696209.363442,forward,-55,-57,306.8125,25,30
1763696209.413554,forward,-56,-59,306.9375,25,30
1763696209.4636652,forward,-56,-64,307.0,25,31
1763696209.5137768,forward,-56,-62,307.0625,25,31
1763696209.5638897,forward,-58,-60,307.125,25,31
1763696209.6140018,forward,-58,-60,307.25,25,31
1763696209.664113,forward,-57,-62,307.3125,25,32
1763696209.7142234,forward,-58,-61,307.25,25,32
1763696209.7643347,forward,-58,-62,307.25,25,32
1763696209.8144526,forward,-59,-62,307.3125,25,32
1763696209.8645668,forward,-58,-63,307.375,25,33
1763696209.9146783,forward,-58,-62,307.4375,25,33
1763696209.9647915,forward,-59,-63,307.5,25,33
1763696210.0149064,forward,-59,-64,307.5,25,34
1763696210.0650187,forward,-60,-65,307.5,25,34
1763696210.115131,forward,-60,-65,307.5625,25,34
1763696210.165243,forward,-60,-65,307.6875,25,34
1763696210.215356,forward,-59,-65,307.8125,25,34
1763696210.2654696,forward,-60,-65,307.875,25,34
1763696210.3155775,forward,-61,-66,307.875,25,34
1763696210.3656886,forward,-58,-64,308.0625,25,34
1763696210.4158103,forward,-59,-65,308.25,25,34
1763696210.4659235,forward,-59,-66,308.5,25,34
1763696210.5160375,forward,-60,-66,308.625,25,34
1763696210.566151,forward,-59,-66,308.75,25,33
1763696210.6162639,forward,-60,-65,308.875,25,33
1763696210.6663764,forward,-60,-63,308.9375,25,33
1763696210.7164881,forward,-59,-64,309.125,25,31
1763696210.7666018,forward,-62,-67,309.1875,25,31
1763696210.8167171,forward,-60,-61,309.125,25,31
1763696210.8668296,forward,-58,-62,309.125,25,29
1763696210.9169428,forward,-59,-60,309.125,25,29
1763696210.9670587,forward,-59,-58,309.125,25,29
1763696211.0171714,forward,-57,-58,309.0625,25,27
1763696211.0672855,forward,-57,-57,309.125,25,27
1763696211.1174288,forward,-58,-56,309.0625,25,27
1763696211.1675422,forward,-56,-55,308.9375,25,26
1763696211.217656,forward,-58,-55,308.875,25,26
1763696211.2677693,forward,-56,-54,308.875,25,26
1763696211.3178792,forward,-57,-54,308.8125,25,25
1763696211.3679907,forward,-56,-53,308.6875,25,25
1763696211.4181032,forward,-57,-51,308.5,25,25
1763696211.4682157,forward,-55,-50,308.5,25,24
1763696211.5183291,forward,-52,-50,308.5625,25,24
1763696211.5684419,forward,-52,-49,308.5625,25,24
1763696211.618555,forward,-53,-51,308.5625,25,24
1763696211.6686685,forward,-53,-50,308.5625,25,23
1763696211.7187805,forward,-54,-50,308.5625,25,23
1763696211.7688916,forward,-53,-49,308.5625,25,23
1763696211.819005,forward,-54,-49,308.4375,25,23
1763696211.8691177,forward,-52,-48,308.375,25,22
1763696211.9192326,forward,-51,-47,308.25,25,22
1763696211.9693458,forward,-52,-47,308.125,25,22
1763696212.0194585,forward,-51,-46,308.0,25,22
1763696212.0695703,forward,-52,-47,307.875,25,22
1763696212.1196823,forward,-52,-47,307.75,25,22
1763696212.1697943,forward,-52,-47,307.6875,25,22
1763696212.2199063,forward,-50,-47,307.5625,25,23
1763696212.2700202,forward,-52,-47,307.5,25,23
1763696212.3201354,forward,-51,-49,307.4375,25,23
1763696212.3702476,forward,-52,-49,307.25,25,23
1763696212.4203613,forward,-52,-49,307.1875,25,24
1763696212.470474,forward,-52,-49,307.0625,25,24
1763696212.5205863,forward,-52,-49,306.9375,25,24
1763696212.5706987,forward,-56,-52,306.875,25,26
1763696212.6208105,forward,-54,-51,306.75,25,26
