time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1763696491.6661704,forward,-66,-63,307.5625,30,32
1763696491.7162836,forward,-66,-64,307.375,30,32
1763696491.766398,forward,-66,-65,307.3125,30,32
1763696491.816513,forward,-65,-64,307.375,30,32
1763696491.866646,forward,-67,-66,307.375,30,35
1763696491.9167626,forward,-66,-68,307.375,30,35
1763696491.9668791,forward,-67,-70,307.5,30,35
1763696492.0169938,forward,-69,-72,307.625,30,35
1763696492.0671067,forward,-73,-72,307.6875,30,38
1763696492.11722,forward,-70,-74,307.6875,30,38
1763696492.1673331,forward,-71,-77,307.75,30,38
1763696492.217449,forward,-71,-81,307.9375,30,40
1763696492.2675648,forward,-72,-74,307.875,30,40
1763696492.3176775,forward,-71,-78,307.875,30,40
1763696492.3677907,forward,-73,-80,307.9375,30,42
1763696492.417905,forward,-67,-80,308.0625,30,42
1763696492.4680178,forward,-73,-80,308.1875,30,42
1763696492.5181293,forward,-79,-82,308.3125,30,44
1763696492.5682425,forward,-73,-83,308.4375,30,44
1763696492.6183565,forward,-75,-85,308.5625,30,44
1763696492.668485,forward,-73,-84,308.75,30,44
1763696492.7186007,forward,-73,-86,309.0625,30,44
1763696492.7687144,forward,-74,-84,309.3125,30,44
1763696492.8188293,forward,-74,-87,309.625,30,42
1763696492.868945,forward,-74,-85,309.9375,30,42
1763696492.9190583,forward,-74,-84,310.1875,30,42
1763696492.969173,forward,-75,-85,310.4375,30,39
1763696493.0192857,forward,-73,-81,310.625,30,39
1763696493.0693994,forward,-74,-78,310.8125,30,39
1763696493.1195138,forward,-74,-78,310.75,30,39
1763696493.169628,forward,-72,-78,310.875,30,36
1763696493.2197409,forward,-72,-76,310.9375,30,36
1763696493.2698555,forward,-72,-74,310.9375,30,36
1763696493.3199701,forward,-71,-74,311.0,30,33
1763696493.3700802,forward,-73,-72,310.9375,30,33
1763696493.4201934,forward,-72,-69,310.9375,30,33
1763696493.4703047,forward,-71,-69,310.875,30,30
1763696493.5204172,forward,-70,-66,310.8125,30,30
1763696493.5705292,forward,-69,-63,310.625,30,30
1763696493.6206422,forward,-69,-63,310.5625,30,30
1763696493.6707556,forward,-66,-64,310.625,30,27
1763696493.720868,forward,-66,-63,310.5625,30,27
1763696493.770982,forward,-67,-59,310.5625,30,27
1763696493.8210971,forward,-67,-59,310.5625,30,27
1763696493.8712103,forward,-71,-59,310.5625,30,24
1763696493.9213247,forward,-65,-58,310.4375,30,24
1763696493.9714382,forward,-65,-55,310.125,30,24
1763696494.0215511,forward,-64,-57,309.875,30,22
1763696494.0716631,forward,-63,-53,309.6875,30,22
1763696494.1217756,forward,-58,-51,309.5,30,22
1763696494.1718884,forward,-61,-48,309.25,30,22
1763696494.2220013,forward,-60,-49,309.0625,30,22
1763696494.2721152,forward,-65,-54,308.875,30,22
1763696494.322229,forward,-60,-50,308.6875,30,22
1763696494.3723402,forward,-61,-51,308.5,30,24
1763696494.4224656,forward,-61,-52,308.3125,30,24
1763696494.472581,forward,-61,-52,308.125,30,24
1763696494.522698,forward,-62,-52,307.9375,30,24
1763696494.5728137,forward,-61,-52,307.625,30,27
1763696494.6229277,forward,-60,-54,307.5,30,27
1763696494.6730545,forward,-61,-57,307.375,30,27
1763696494.7231708,forward,-62,-58,307.1875,30,30
1763696494.773283,forward,-62,-60,307.125,30,30
1763696494.8233967,forward,-62,-63,307.125,30,30
1763696494.8735266,forward,-64,-65,307.1875,30,33
1763696494.9236412,forward,-64,-65,307.25,30,33
1763696494.973758,forward,-65,-68,307.375,30,33
1763696495.0238707,forward,-67,-68,307.4375,30,36
1763696495.0739834,forward,-68,-69,307.5,30,36
1763696495.1240962,forward,-68,-70,307.5,30,36
1763696495.1742084,forward,-69,-71,307.4375,30,39
1763696495.22432,forward,-69,-75,307.4375,30,39
1763696495.2744346,forward,-70,-77,307.5625,30,39
1763696495.3245468,forward,-70,-77,307.625,30,39
1763696495.3746552,forward,-72,-77,307.8125,30,42
1763696495.4247675,forward,-72,-78,307.875,30,42
1763696495.4748795,forward,-74,-82,308.0,30,42
1763696495.5249944,forward,-73,-80,308.125,30,42
1763696495.5751073,forward,-71,-82,308.4375,30,44
1763696495.6252215,forward,-73,-80,308.5,30,44
1763696495.6753342,forward,-73,-86,308.6875,30,44
1763696495.7254467,forward,-74,-86,308.9375,30,44
1763696495.775558,forward,-74,-86,309.25,30,44
1763696495.8256688,forward,-74,-88,309.5625,30,44
1763696495.8757825,forward,-74,-87,309.875,30,44
1763696495.9258947,forward,-75,-85,310.0,30,41
1763696495.9760058,forward,-74,-84,310.25,30,41
1763696496.0261233,forward,-79,-88,310.375,30,41
1763696496.0762358,forward,-74,-81,310.4375,30,38
1763696496.1263487,forward,-73,-79,310.5625,30,38
1763696496.1764607,forward,-73,-77,310.625,30,38
1763696496.2265725,forward,-72,-77,310.75,30,38
1763696496.2766857,forward,-73,-76,310.8125,30,35
1763696496.3267987,forward,-73,-74,310.8125,30,35
1763696496.3769095,forward,-72,-72,310.6875,30,35
1763696496.4270205,forward,-70,-70,310.8125,30,35
1763696496.4771328,forward,-69,-70,310.8125,30,32
1763696496.5272436,forward,-70,-69,310.8125,30,32
1763696496.5773573,forward,-70,-67,310.8125,30,32
1763696496.6274517,forward,-69,-67,310.8125,30,32
1763696496.677563,forward,-69,-69,310.875,30,29
1763696496.7276747,forward,-68,-66,310.9375,30,29
1763696496.7777877,forward,-68,-64,310.875,30,29
1763696496.8279,forward,-68,-62,310.75,30,29
1763696496.8780243,forward,-67,-62,310.6875,30,26
1763696496.9281392,forward,-67,-61,310.5,30,26
1763696496.978254,forward,-66,-57,310.375,30,26
1763696497.0283697,forward,-66,-57,310.1875,30,23
1763696497.078488,forward,-66,-56,310.0625,30,23
1763696497.1286042,forward,-64,-53,309.875,30,23
1763696497.178721,forward,-64,-52,309.6875,30,23
1763696497.2288375,forward,-63,-53,309.5,30,21
1763696497.2789567,forward,-63,-51,309.3125,30,21
1763696497.3290737,forward,-63,-49,309.125,30,21
1763696497.379187,forward,-61,-49,308.75,30,21
1763696497.4293034,forward,-59,-48,308.4375,30,21
1763696497.479421,forward,-58,-48,308.25,30,21
1763696497.529539,forward,-59,-48,307.9375,30,21
1763696497.5796573,forward,-60,-48,307.6875,30,24
1763696497.6297753,forward,-58,-50,307.5,30,24
1763696497.679891,forward,-58,-52,307.375,30,24
1763696497.730008,forward,-60,-53,307.25,30,24
1763696497.780125,forward,-61,-53,307.1875,30,27
1763696497.8302412,forward,-65,-60,307.1875,30,27
1763696497.880365,forward,-62,-59,307.125,30,27
1763696497.9304833,forward,-62,-59,307.125,30,30
1763696497.980603,forward,-64,-62,307.0,30,30
1763696498.030721,forward,-64,-63,306.875,30,30
1763696498.0808396,forward,-64,-64,306.875,30,30
1763696498.1309583,forward,-66,-64,306.875,30,33
1763696498.1810765,forward,-67,-65,306.8125,30,33
1763696498.2311933,forward,-67,-69,306.8125,30,33
1763696498.2813113,forward,-68,-68,306.875,30,36
1763696498.3314426,forward,-68,-75,306.875,30,36
1763696498.3815858,forward,-74,-72,306.875,30,36
1763696498.4317365,forward,-65,-68,306.9375,30,39
1763696498.4818568,forward,-70,-74,307.0,30,39
1763696498.5319767,forward,-70,-76,307.0625,30,39
1763696498.5820966,forward,-73,-77,307.125,30,39
1763696498.6322145,forward,-72,-77,307.1875,30,42
1763696498.6823318,forward,-71,-80,307.4375,30,42
1763696498.7324507,forward,-72,-82,307.6875,30,42
1763696498.7825682,forward,-73,-84,307.875,30,42
1763696498.8326871,forward,-74,-84,308.125,30,44
1763696498.8828056,forward,-74,-83,308.25,30,44
1763696498.9329224,forward,-74,-86,308.5,30,44
1763696498.9830408,forward,-74,-86,308.5625,30,44
1763696499.033159,forward,-74,-86,308.75,30,44
1763696499.0832772,forward,-75,-86,308.9375,30,44
1763696499.1333961,forward,-75,-87,309.1875,30,44
1763696499.183514,forward,-74,-87,309.4375,30,44
1763696499.2336345,forward,-76,-86,309.5625,30,42
1763696499.2837524,forward,-76,-85,309.6875,30,42
1763696499.3338692,forward,-73,-82,309.9375,30,42
1763696499.383984,forward,-73,-83,310.125,30,42
1763696499.4341004,forward,-75,-83,310.25,30,39
1763696499.484218,forward,-79,-86,310.4375,30,39
1763696499.5343359,forward,-73,-80,310.625,30,39
1763696499.584454,forward,-73,-80,310.875,30,36
1763696499.6345716,forward,-72,-77,311.0625,30,36
1763696499.6846871,forward,-73,-74,311.0625,30,36
1763696499.7348044,forward,-73,-74,311.125,30,36
1763696499.7849228,forward,-70,-74,311.25,30,33
1763696499.8350422,forward,-71,-72,311.1875,30,33
1763696499.8851614,forward,-70,-68,311.0625,30,33
1763696499.93528,forward,-70,-70,311.0625,30,30
1763696499.9853985,forward,-71,-68,311.0,30,30
1763696500.0355155,forward,-70,-65,311.0,30,30
1763696500.0856345,forward,-70,-65,310.875,30,30
1763696500.1357527,forward,-69,-63,310.75,30,27
1763696500.1858692,forward,-70,-61,310.625,30,27
1763696500.2359862,forward,-67,-60,310.5625,30,27
1763696500.286105,forward,-65,-58,310.3125,30,27
1763696500.3362231,forward,-65,-58,310.125,30,24
1763696500.386343,forward,-65,-58,309.875,30,24
1763696500.4364626,forward,-64,-52,309.8125,30,24
1763696500.4865813,forward,-64,-54,309.8125,30,22
1763696500.5367002,forward,-63,-54,309.625,30,22
1763696500.5868185,forward,-62,-52,309.5,30,22
1763696500.6369371,forward,-62,-51,309.3125,30,22
1763696500.687054,forward,-60,-51,309.125,30,22
1763696500.7371693,forward,-62,-51,309.0,30,22
1763696500.787288,forward,-60,-50,308.75,30,22
1763696500.8374414,forward,-60,-51,308.5625,30,24
1763696500.8875577,forward,-60,-50,308.3125,30,24
1763696500.9376729,forward,-60,-53,308.1875,30,24
1763696500.9877863,forward,-61,-53,308.0625,30,26
1763696501.0378997,forward,-62,-55,308.0,30,26
1763696501.0880125,forward,-62,-57,307.875,30,26
1763696501.1381261,forward,-63,-58,307.875,30,26
1763696501.1882405,forward,-69,-61,307.75,30,29
1763696501.2383544,forward,-63,-59,307.625,30,29
1763696501.288468,forward,-63,-62,307.5,30,29
1763696501.338581,forward,-64,-62,307.375,30,29
1763696501.3886912,forward,-63,-61,307.1875,30,32
1763696501.4388025,forward,-66,-61,307.0625,30,32
1763696501.488915,forward,-65,-66,307.0,30,32
1763696501.5390282,forward,-66,-66,307.0625,30,35
1763696501.5891407,forward,-67,-64,307.125,30,35
1763696501.6392515,forward,-66,-75,307.25,30,35
1763696501.689363,forward,-69,-72,307.375,30,38
1763696501.7394753,forward,-69,-74,307.375,30,38
1763696501.789588,forward,-70,-74,307.375,30,38
1763696501.8397007,forward,-71,-78,307.5625,30,41
1763696501.889814,forward,-71,-77,307.5,30,41
1763696501.9399278,forward,-72,-79,307.5625,30,41
1763696501.9900422,forward,-73,-80,307.6875,30,44
1763696502.0401552,forward,-73,-82,307.875,30,44
1763696502.0902693,forward,-73,-85,308.0625,30,44
1763696502.14038,forward,-75,-85,308.25,30,46
1763696502.1904905,forward,-73,-86,308.5625,30,46
1763696502.240603,forward,-73,-89,308.8125,30,46
1763696502.2907171,forward,-74,-89,309.125,30,46
1763696502.340831,forward,-76,-90,309.375,30,44
1763696502.39094,forward,-75,-89,309.6875,30,44
1763696502.4410524,forward,-74,-89,310.0,30,44
1763696502.4911652,forward,-74,-88,310.375,30,44
1763696502.5412776,forward,-75,-86,310.5625,30,41
1763696502.5913904,forward,-76,-86,310.8125,30,41
1763696502.6415021,forward,-75,-82,311.0,30,41
1763696502.691614,forward,-73,-83,311.1875,30,41
1763696502.7417235,forward,-73,-79,311.1875,30,38
1763696502.7918344,forward,-74,-80,311.3125,30,38
1763696502.8419478,forward,-74,-78,311.3125,30,38
1763696502.892058,forward,-73,-76,311.4375,30,38
1763696502.9421713,forward,-72,-78,311.5625,30,35
1763696502.992284,forward,-78,-74,311.5625,30,35
1763696503.042399,forward,-71,-71,311.5,30,35
1763696503.0925133,forward,-71,-71,311.5625,30,32
1763696503.142626,forward,-70,-70,311.625,30,32
1763696503.1927392,forward,-70,-68,311.5,30,32
1763696503.2428532,forward,-70,-66,311.375,30,32
1763696503.2929666,forward,-70,-69,311.4375,30,29
1763696503.343079,forward,-66,-66,311.5,30,29
1763696503.3931878,forward,-68,-63,311.5,30,29
1763696503.4433012,forward,-67,-67,311.4375,30,26
1763696503.4934292,forward,-67,-62,311.4375,30,26
1763696503.543544,forward,-68,-57,311.3125,30,26
1763696503.59366,forward,-66,-57,311.125,30,26
1763696503.6437736,forward,-66,-57,310.9375,30,23
1763696503.6938868,forward,-64,-56,310.75,30,23
1763696503.7439997,forward,-64,-53,310.5625,30,23
1763696503.794115,forward,-64,-53,310.4375,30,20
1763696503.8442278,forward,-62,-51,310.25,30,20
1763696503.8943434,forward,-61,-48,310.0625,30,20
1763696503.9444575,forward,-62,-49,309.875,30,18
1763696503.9945693,forward,-61,-46,309.5625,30,18
1763696504.0446837,forward,-58,-44,309.3125,30,18
1763696504.0947967,forward,-57,-44,309.0,30,18
1763696504.1449096,forward,-57,-43,308.625,30,18
1763696504.1950214,forward,-56,-43,308.1875,30,18
1763696504.245135,forward,-56,-43,308.0,30,20
1763696504.2952478,forward,-56,-44,307.6875,30,20
1763696504.3453665,forward,-58,-46,307.375,30,20
1763696504.3954802,forward,-56,-46,307.1875,30,23
1763696504.4455993,forward,-57,-48,307.0,30,23
1763696504.495716,forward,-58,-51,306.8125,30,23
1763696504.5458348,forward,-58,-52,306.8125,30,26
1763696504.5959544,forward,-60,-54,306.75,30,26
1763696504.646073,forward,-60,-56,306.6875,30,26
1763696504.6961894,forward,-61,-57,306.625,30,29
1763696504.7463074,forward,-64,-59,306.625,30,29
1763696504.7964242,forward,-63,-62,306.5,30,29
1763696504.8465428,forward,-63,-62,306.5,30,32
1763696504.8966615,forward,-66,-63,306.4375,30,32
1763696504.9467807,forward,-65,-66,306.375,30,32
1763696504.996898,forward,-67,-67,306.4375,30,32
1763696505.0470152,forward,-68,-67,306.4375,30,35
1763696505.0971324,forward,-67,-67,306.4375,30,35
1763696505.1472495,forward,-72,-74,306.5625,30,35
1763696505.1973672,forward,-68,-71,306.5,30,38
1763696505.2474546,forward,-69,-72,306.375,30,38
1763696505.2975717,forward,-70,-75,306.5625,30,38
1763696505.3476887,forward,-71,-76,306.5625,30,38
1763696505.3978026,forward,-71,-76,306.625,30,41
1763696505.4479191,forward,-71,-78,306.6875,30,41
1763696505.498036,forward,-72,-82,306.9375,30,41
1763696505.5481532,forward,-72,-82,307.1875,30,41
1763696505.59827,forward,-73,-80,307.3125,30,44
