time,label,delta_encL,delta_encR,heading,cmdL,cmdR
1763695997.7674367,forward,-43,-41,304.9375,20,22
1763695997.817549,forward,-43,-42,304.9375,20,22
1763695997.8676598,forward,-43,-42,304.875,20,22
1763695997.9177723,forward,-43,-43,304.9375,20,22
1763695997.967885,forward,-44,-43,304.875,20,22
1763695998.0179944,forward,-44,-43,304.8125,20,22
1763695998.068104,forward,-43,-40,304.6875,20,22
1763695998.118216,forward,-43,-40,304.625,20,22
1763695998.1683261,forward,-44,-41,304.5625,20,22
1763695998.2184384,forward,-46,-40,304.5,20,22
1763695998.2685497,forward,-43,-41,304.5,20,22
1763695998.318661,forward,-42,-43,304.4375,20,23
1763695998.3687725,forward,-42,-41,304.375,20,23
1763695998.4188838,forward,-42,-41,304.375,20,23
1763695998.468996,forward,-42,-42,304.375,20,23
1763695998.5191069,forward,-39,-43,304.4375,20,24
1763695998.5692172,forward,-43,-44,304.4375,20,24
1763695998.6193304,forward,-43,-45,304.5,20,24
1763695998.6694412,forward,-46,-45,304.5625,20,24
1763695998.7195506,forward,-43,-45,304.625,20,24
1763695998.769661,forward,-43,-45,304.6875,20,24
1763695998.8197722,forward,-44,-45,304.6875,20,24
1763695998.8698835,forward,-44,-44,304.6875,20,24
1763695998.9200008,forward,-44,-45,304.6875,20,24
1763695998.9701147,forward,-44,-44,304.6875,20,24
1763695999.0202274,forward,-44,-43,304.625,20,24
1763695999.0703387,forward,-44,-44,304.5625,20,24
1763695999.1204512,forward,-44,-43,304.5,20,25
1763695999.170562,forward,-44,-45,304.5625,20,25
1763695999.2206728,forward,-44,-45,304.5,20,25
1763695999.2707863,forward,-43,-46,304.5,20,25
1763695999.3208973,forward,-45,-46,304.625,20,25
1763695999.3710117,forward,-45,-46,304.5,20,25
1763695999.4211235,forward,-45,-48,304.6875,20,25
1763695999.471234,forward,-46,-46,304.6875,20,25
1763695999.521347,forward,-45,-44,304.625,20,25
1763695999.5714588,forward,-46,-43,304.625,20,25
1763695999.6215696,forward,-44,-44,304.5,20,25
1763695999.671681,forward,-45,-46,304.5625,20,25
1763695999.721792,forward,-45,-44,304.5625,20,25
1763695999.7719035,forward,-44,-46,304.625,20,25
1763695999.822014,forward,-44,-44,304.5625,20,25
1763695999.8721278,forward,-44,-44,304.5625,20,25
1763695999.9222393,forward,-44,-44,304.5625,20,25
1763695999.972351,forward,-44,-45,304.625,20,25
1763696000.0224621,forward,-47,-45,304.6875,20,25
1763696000.0725737,forward,-44,-46,304.75,20,25
1763696000.1226833,forward,-43,-46,304.875,20,25
1763696000.1727948,forward,-45,-50,304.9375,20,25
1763696000.222908,forward,-44,-47,305.0625,20,25
1763696000.273019,forward,-45,-47,305.0625,20,25
1763696000.3231297,forward,-44,-42,305.0625,20,25
1763696000.3732405,forward,-45,-46,305.0,20,25
1763696000.4233506,forward,-45,-45,305.0625,20,25
1763696000.4734607,forward,-44,-49,305.0625,20,25
1763696000.5235722,forward,-46,-45,305.0625,20,25
1763696000.573685,forward,-45,-46,305.0,20,25
1763696000.623796,forward,-45,-45,305.0,20,25
1763696000.6739051,forward,-45,-46,305.0,20,25
1763696000.7240155,forward,-45,-46,304.9375,20,25
1763696000.7741287,forward,-44,-46,305.0,20,25
1763696000.8242452,forward,-44,-47,304.9375,20,25
1763696000.8743591,forward,-46,-49,305.0625,20,25
1763696000.924472,forward,-46,-46,305.0625,20,25
1763696000.9745846,forward,-46,-44,305.0625,20,25
1763696001.024697,forward,-45,-45,305.0625,20,25
1763696001.0748088,forward,-46,-44,305.0,20,25
1763696001.1249197,forward,-45,-45,305.0,20,25
1763696001.1750298,forward,-45,-46,305.0625,20,25
1763696001.2251406,forward,-44,-44,305.0625,20,25
1763696001.275251,forward,-44,-46,305.0,20,25
1763696001.3253627,forward,-45,-45,305.0,20,25
1763696001.375474,forward,-45,-45,305.0,20,25
1763696001.4255853,forward,-45,-45,305.0625,20,25
1763696001.475696,forward,-44,-46,305.125,20,25
1763696001.5258107,forward,-45,-47,305.1875,20,25
1763696001.5759346,forward,-44,-46,305.25,20,25
1763696001.6260498,forward,-45,-46,305.375,20,24
1763696001.6761622,forward,-44,-47,305.4375,20,24
1763696001.7262757,forward,-43,-46,305.4375,20,24
1763696001.7763877,forward,-45,-45,305.4375,20,24
1763696001.8264992,forward,-47,-47,305.4375,20,23
1763696001.8766136,forward,-44,-43,305.4375,20,23
1763696001.9267325,forward,-44,-43,305.375,20,23
1763696001.9768453,forward,-44,-43,305.25,20,23
1763696002.0269592,forward,-44,-44,305.25,20,22
1763696002.0770714,forward,-44,-43,305.25,20,22
1763696002.1271825,forward,-44,-41,305.1875,20,22
1763696002.177292,forward,-44,-44,305.25,20,22
1763696002.2274375,forward,-43,-42,305.25,20,21
1763696002.27755,forward,-44,-42,305.1875,20,21
1763696002.3276598,forward,-43,-42,305.1875,20,21
1763696002.377772,forward,-44,-42,305.1875,20,21
1763696002.4278853,forward,-43,-40,305.125,20,20
1763696002.4779973,forward,-43,-39,305.0625,20,20
1763696002.5281081,forward,-44,-38,304.875,20,20
1763696002.57822,forward,-43,-39,304.8125,20,20
1763696002.628331,forward,-42,-39,304.8125,20,20
1763696002.6784403,forward,-41,-38,304.75,20,20
1763696002.7285533,forward,-40,-38,304.75,20,20
1763696002.7786622,forward,-41,-37,304.625,20,20
1763696002.8287725,forward,-41,-38,304.5,20,20
1763696002.8788853,forward,-41,-39,304.4375,20,20
1763696002.928996,forward,-41,-39,304.375,20,20
1763696002.9791076,forward,-40,-39,304.375,20,21
1763696003.0292199,forward,-41,-41,304.4375,20,21
1763696003.0793304,forward,-40,-41,304.5,20,21
1763696003.1294413,forward,-44,-43,304.5,20,22
1763696003.1795547,forward,-41,-42,304.5625,20,22
1763696003.2296674,forward,-42,-42,304.625,20,22
1763696003.27978,forward,-43,-43,304.6875,20,22
1763696003.3298907,forward,-43,-42,304.625,20,22
1763696003.3800015,forward,-43,-41,304.5625,20,22
1763696003.4301116,forward,-43,-40,304.5625,20,22
1763696003.4802227,forward,-42,-42,304.5,20,23
1763696003.5303319,forward,-44,-42,304.375,20,23
1763696003.5804427,forward,-43,-46,304.4375,20,23
1763696003.6305547,forward,-43,-44,304.3125,20,24
1763696003.680665,forward,-43,-44,304.375,20,24
1763696003.7307768,forward,-43,-46,304.375,20,24
1763696003.7808905,forward,-44,-45,304.375,20,24
1763696003.8310006,forward,-45,-46,304.4375,20,25
1763696003.881112,forward,-45,-46,304.4375,20,25
1763696003.9312217,forward,-46,-47,304.5625,20,25
1763696003.9813333,forward,-46,-44,304.5,20,26
1763696004.0314457,forward,-45,-46,304.4375,20,26
1763696004.0815556,forward,-46,-47,304.4375,20,26
1763696004.1316664,forward,-46,-47,304.5,20,27
1763696004.1817758,forward,-45,-49,304.5625,20,27
1763696004.231886,forward,-45,-49,304.6875,20,27
1763696004.2819977,forward,-46,-48,304.6875,20,27
1763696004.3321075,forward,-47,-49,304.75,20,27
1763696004.3822176,forward,-46,-49,304.8125,20,27
1763696004.4323297,forward,-47,-50,304.8125,20,27
1763696004.4824405,forward,-46,-51,304.9375,20,27
1763696004.5325499,forward,-46,-51,305.125,20,27
1763696004.5826604,forward,-47,-50,305.1875,20,26
1763696004.6327713,forward,-46,-50,305.3125,20,26
1763696004.682881,forward,-47,-50,305.4375,20,26
1763696004.7329915,forward,-46,-49,305.4375,20,26
1763696004.7831018,forward,-47,-48,305.4375,20,25
1763696004.8332105,forward,-46,-47,305.4375,20,25
1763696004.88332,forward,-46,-47,305.5,20,25
1763696004.933437,forward,-50,-49,305.5,20,24
1763696004.9835503,forward,-45,-46,305.4375,20,24
1763696005.0336616,forward,-45,-44,305.375,20,24
1763696005.083772,forward,-45,-46,305.375,20,24
1763696005.1338837,forward,-44,-45,305.375,20,23
